Eload,G,T,Vw
0.710064809,919.1495991236809,20.5,4.0
0.775409279,871.5131927629707,21.3,4.0
0.919096376,562.474063915008,21.3,4.2
1.045270066,450.46321866550113,21.0,4.1000000000000005
1.14208523,298.6044813188422,20.3,3.6
1.298062009,195.07652157079784,19.3,2.7
1.248097537,63.24473398000716,17.8,1.7000000000000002
1.348106167,33.78487223212635,16.0,1.3
1.447570826,0.0,14.7,1.2000000000000002
1.1849028,0.0,14.0,1.3
0.848121561,0.0,13.3,1.2000000000000002
0.556997164,0.0,12.5,1.2000000000000002
0.45931988,0.0,12.0,1.1
0.412764667,0.0,11.8,1.0
0.401532165,0.0,11.8,0.8
0.400969603,0.0,12.0,0.7000000000000001
0.445202039,6.901005561440177,12.8,0.6000000000000001
0.561330116,63.857609345057156,14.3,1.1
0.735592628,189.44267544015165,16.0,2.0
0.677957256,391.1266934154785,18.2,2.6
0.65109716,587.4769170152705,19.6,2.9000000000000004
0.666586648,756.8717418262581,20.6,3.0
0.677736809,873.3519489220579,21.4,3.0
0.662841077,936.7751357907747,22.0,3.1
0.640512232,944.7427609205278,22.4,3.1
0.630300096,669.7542242122495,22.3,3.0
0.655465638,767.4338199319478,21.9,2.7
0.749849103,516.4280958165672,21.6,2.4000000000000004
0.912209995,350.9017504786704,21.5,2.0
1.021113364,194.3691923098885,21.1,1.5
1.014570769,57.90801809249874,20.0,0.9
1.134741149,31.1937519879589,17.8,0.7000000000000001
1.2610349,0.0,16.0,1.0
1.065036514,0.0,14.8,1.1
0.812578198,0.0,14.2,1.2000000000000002
0.556997164,0.0,14.1,1.5
0.45931988,0.0,14.2,1.8
0.412764667,0.0,14.2,2.1
0.401532165,0.0,14.1,2.3000000000000003
0.400969603,0.0,14.1,2.4000000000000004
0.445202039,18.1519099780962,14.7,2.7
0.561330116,63.06459245768863,16.1,3.1
0.735592628,145.71196251031057,17.7,3.1
0.677957256,116.01502781750925,19.200000000000003,3.4000000000000004
0.65109716,272.8038921764365,19.3,3.3000000000000003
0.666586648,590.6010802975254,19.1,3.3000000000000003
0.677736809,402.1161650954484,19.200000000000003,3.6
0.662841077,904.540482082522,19.700000000000003,4.4
0.640512232,914.4018999071867,20.9,4.6000000000000005
0.630300096,867.2518417385078,22.200000000000003,4.2
0.655465638,532.4442572662571,22.5,3.6
0.749849103,213.63370461099893,22.200000000000003,3.3000000000000003
0.912209995,46.58178753972119,21.1,3.0
0.985121597,151.22620173663066,19.700000000000003,2.7
0.990896444,61.48359626855546,18.2,1.9
1.128935251,9.488882646980242,17.1,1.2000000000000002
1.2610349,0.0,16.3,1.7000000000000002
1.065036514,0.0,15.5,1.6
0.812578198,0.0,15.0,0.7000000000000001
0.556997164,0.0,14.4,0.8
0.463266904,0.0,14.0,0.9
0.415375905,0.0,13.6,1.5
0.402897569,0.0,13.3,1.9
0.403640758,0.0,12.9,2.3000000000000003
0.449298732,18.16965404712294,13.0,2.3000000000000003
0.571955628,53.3191812666063,14.0,2.5
0.75675399,192.09222455302194,15.6,2.6
0.710394557,398.7358625887269,17.5,3.2
0.696128218,599.4829258233189,18.9,3.7
0.717502877,765.3633239565424,19.9,4.2
0.730225569,885.6126683642491,20.4,4.7
0.710651583,952.475408120858,20.5,5.300000000000001
0.684100264,960.7690903928352,20.4,5.6000000000000005
0.714573727,906.5847665867223,20.200000000000003,5.800000000000001
0.826986467,789.9097949947308,19.9,5.7
0.968732666,625.6464356912786,19.4,5.5
1.048236982,423.5760145088577,18.7,5.2
1.237341782,211.40658712215836,17.8,4.7
1.206063599,59.56901592083686,16.5,3.8
1.3151325,32.068374478907415,14.6,2.6
1.418319057,0.0,12.9,2.2
1.156233876,0.0,12.2,2.3000000000000003
0.828113044,0.0,11.4,2.3000000000000003
0.563570847,0.0,10.7,2.1
0.463266904,0.0,10.3,2.0
0.415375905,0.0,9.9,1.8
0.402897569,0.0,9.7,1.8
0.403640758,0.0,9.7,1.8
0.449298732,17.334153027388428,11.0,2.1
0.571955628,47.2834668231059,13.2,2.9000000000000004
0.75675399,193.8703867906362,14.8,3.1
0.710394557,406.09067747066626,16.2,3.2
0.696128218,608.5788256277594,17.400000000000002,3.2
0.717502877,771.4961571280485,18.5,3.3000000000000003
0.730225569,893.3441569862936,19.4,3.3000000000000003
0.736838281,688.8927877600751,20.1,3.3000000000000003
0.776619426,553.4655057340701,20.6,3.2
0.847180615,691.8901908192888,21.0,3.0
0.993275857,485.17676965417076,21.1,2.7
1.11567388,367.23739168422196,21.0,2.5
1.20370537,288.0220330885567,20.6,2.1
1.356588322,202.48680764088374,19.9,1.5
1.300671456,112.87231967783062,18.8,0.9
1.376952796,50.0348496379344,17.400000000000002,0.7000000000000001
1.44127159,0.0,16.400000000000002,0.8
1.154948779,0.0,15.7,0.8
0.828113044,0.0,15.0,0.9
0.563570847,0.0,14.3,0.9
0.45931988,0.0,13.8,0.9
0.412764667,0.0,13.2,0.9
0.401532165,0.0,12.7,0.9
0.400969603,0.0,12.6,0.8
0.445202039,18.168570542977385,13.3,0.9
0.561330116,81.461040119634,15.1,1.2000000000000002
0.735592628,189.74202482413838,17.1,0.9
0.677957256,345.5213215102928,19.200000000000003,0.4
0.65109716,586.3609992795942,20.200000000000003,0.2
0.666586648,512.7887468901522,21.0,0.1
0.677736809,622.6366276087555,21.8,0.1
0.662841077,731.9381168039765,22.4,0.2
0.640512232,735.0878337469846,22.9,0.4
0.630300096,862.6272894068708,23.200000000000003,0.6000000000000001
0.655465638,751.4694913454001,23.3,0.8
0.749849103,595.3498525553124,23.200000000000003,0.9
1.022771645,407.93454979350423,22.8,0.9
1.240235449,213.45728683734438,22.1,0.7000000000000001
1.220112537,125.66045407679879,21.1,0.6000000000000001
1.310698947,7.763631256620198,19.4,0.4
1.404311162,0.0,17.7,0.4
1.148204615,0.0,16.6,0.5
0.817846391,0.0,15.6,0.5
0.556997164,0.0,15.0,0.4
0.45931988,0.0,14.5,0.3
0.412764667,0.0,14.3,0.2
0.401532165,0.0,14.2,0.2
0.400969603,0.0,14.0,0.4
0.445202039,18.16201540853792,14.4,0.6000000000000001
0.561330116,57.7048249617625,15.4,0.9
0.735592628,188.89217650838597,16.6,1.1
0.677957256,383.2620819805736,18.6,1.3
0.65109716,576.1849434541886,20.6,1.5
0.666586648,734.8829382724242,21.6,1.7000000000000002
0.693553856,850.9307707364649,22.4,1.8
0.725992787,663.2081276099959,23.0,1.8
0.754743177,590.5493008176493,23.4,1.9
0.83212652,437.19243462456535,23.6,2.1
0.976504795,357.46687549881244,23.6,2.3000000000000003
1.12873792,303.4422409531604,23.4,2.4000000000000004
1.271241224,270.4940476167212,22.9,2.3000000000000003
1.395216072,212.9770129659479,22.0,2.0
1.321098697,79.15393870804638,20.6,1.6
1.376919709,40.63896034471821,19.0,1.3
1.456642037,0.0,17.6,1.5
1.179165979,0.0,16.5,1.6
0.853860375,0.0,15.6,1.4
0.556997164,0.0,14.9,1.3
0.45931988,0.0,14.5,1.0
0.412764667,0.0,14.2,0.8
0.401532165,0.0,13.8,0.7000000000000001
0.400969603,0.0,13.5,0.7000000000000001
0.445202039,5.175754171080134,14.0,1.0
0.561330116,50.043324853293164,15.4,1.9
0.735592628,74.1858097854819,16.900000000000002,2.4000000000000004
0.677957256,154.40204041058826,18.0,2.8000000000000003
0.65109716,276.34007114129054,18.7,3.3000000000000003
0.666586648,166.48675916974426,19.3,3.6
0.680264762,336.07759943607056,19.700000000000003,3.8
0.753067767,218.24430088054564,19.9,4.0
0.76837841,208.75541823356536,20.0,4.2
0.906443157,435.55384515841973,20.200000000000003,4.4
0.799147094,354.5240036404583,20.3,4.5
1.143109485,77.636312566202,20.0,4.5
1.292466465,119.90497163002307,19.6,4.4
1.425640003,170.8330260393523,18.7,4.2
1.35285458,102.74986540078189,17.3,3.7
1.391815633,32.08925942083342,15.5,2.9000000000000004
1.463008222,0.0,13.8,2.4000000000000004
1.191261974,0.0,13.0,2.4000000000000004
0.858777292,0.0,12.6,2.5
0.556997164,0.0,12.4,2.6
0.45931988,0.0,12.2,2.5
0.412764667,0.0,12.1,2.4000000000000004
0.401532165,0.0,11.9,2.4000000000000004
0.400969603,0.0,11.8,2.4000000000000004
0.445202039,12.939385427700332,12.2,2.7
0.561330116,4.31312847590011,12.9,3.3000000000000003
0.735592628,17.25251390360044,13.6,3.7
0.677957256,42.26865906382109,14.4,3.8
0.65109716,186.9536374473776,15.2,3.9
0.6935609,127.66860288664327,15.8,4.1000000000000005
0.822292291,125.0807258011032,16.400000000000002,4.3
0.919057184,182.87664737816468,16.8,4.4
1.027332825,160.44837930348413,17.1,4.4
1.148916587,190.6402786347849,17.2,4.4
1.347288091,272.36526835504196,17.2,4.3
1.483009055,151.82212235168387,17.0,4.3
1.658585144,87.98782090836225,16.7,4.2
1.715357585,84.53731812764218,16.3,4.0
1.561401847,28.46664794094073,15.6,3.5
1.552666414,33.80248980456608,14.3,2.6
1.578891507,0.0,12.7,2.0
1.239584246,0.0,11.8,2.0
0.866679085,0.0,11.2,2.1
0.556997164,0.0,10.5,2.1
0.45931988,0.0,10.1,2.1
0.412764667,0.0,9.9,2.3000000000000003
0.401532165,0.0,9.7,2.3000000000000003
0.400969603,0.0,9.8,2.3000000000000003
0.445202039,3.4505027807200883,10.7,2.7
0.561330116,2.587877085540067,12.0,3.1
0.735592628,18.115139598780466,13.6,3.6
0.677957256,129.81997576417334,15.0,4.0
0.65109716,158.72312791312407,16.1,4.2
0.666586648,214.85591649180742,16.900000000000002,4.4
0.744944737,144.92111679024373,17.400000000000002,4.5
0.879465555,166.48675916974426,17.900000000000002,4.7
0.998560366,133.70698275290343,17.900000000000002,4.800000000000001
1.135429099,142.33323970470363,17.6,4.9
1.331584705,182.87664737816468,17.2,4.9
1.499028379,192.9992479953512,16.8,4.9
1.612044565,163.47189899242815,16.2,4.800000000000001
1.678736791,73.32318409030187,15.4,4.5
1.554968097,27.604022245760707,14.5,4.0
1.530144248,5.175754171080134,13.4,3.4000000000000004
1.550187191,0.0,12.4,2.8000000000000003
1.249565325,0.0,11.6,2.4000000000000004
0.900270885,0.0,11.0,2.4000000000000004
0.560356595,0.0,10.6,2.4000000000000004
0.463266904,0.0,10.4,2.7
0.415375905,0.0,10.5,3.0
0.402897569,0.0,10.7,3.1
0.403640758,0.0,10.8,3.2
0.449298732,20.742877686822546,11.3,3.5
0.571955628,59.22671492887117,12.1,4.0
0.75675399,65.55955283368168,13.1,4.3
0.710394557,212.06552504771088,14.5,4.3
0.709298971,354.90294847382887,15.8,4.3
0.848546845,773.3795675123521,17.1,4.3
0.991712517,895.4260890242729,18.2,4.5
1.050666786,957.9259628169656,19.0,4.7
1.135222148,954.7218868568451,19.6,4.9
1.255386307,760.022063071477,19.8,5.0
1.447278131,666.1318230515184,19.4,5.0
1.585711956,472.0610081547234,18.6,4.9
1.689290941,351.42361441694504,18.1,4.800000000000001
1.748641815,218.9601284856855,17.2,4.4
1.617493028,111.82708039913294,15.9,3.6
1.608541133,34.66994760153358,14.1,2.7
1.632451144,0.0,12.7,2.3000000000000003
1.291417206,0.0,12.1,2.4000000000000004
0.911615967,0.0,11.3,2.3000000000000003
0.566666687,0.0,10.8,2.3000000000000003
0.463266904,0.0,10.5,2.2
0.415375905,0.0,10.5,2.1
0.402897569,0.0,10.9,2.2
0.403640758,0.0,11.5,2.5
0.449298732,18.197270158659308,12.3,2.9000000000000004
0.571955628,16.38988820842042,13.5,3.2
0.75675399,37.95553058792097,15.2,3.5
0.710394557,42.26865906382109,16.8,3.9
0.73532594,98.33932925052252,18.1,3.9
0.79498097,97.47670355534251,19.1,3.9
0.940017263,155.272625132404,19.9,4.0
1.058750068,507.31842490777507,20.3,4.0
1.131631506,946.437926199746,20.6,4.0
1.277113509,886.9739325620889,20.700000000000003,4.1000000000000005
1.415195947,774.92977494771,20.4,4.1000000000000005
1.561768873,614.9602932780323,20.1,3.9
1.690833364,291.1563783152415,19.700000000000003,3.6
1.75501341,217.46449905513688,19.0,3.1
1.625285146,65.94010065624316,17.8,2.2
1.620842974,34.66985203718435,15.6,1.2000000000000002
1.646659326,0.0,13.7,1.1
1.316987185,0.0,12.6,1.0
0.965144715,0.0,11.9,0.9
0.614699767,0.0,11.9,0.8
0.45931988,0.0,11.9,0.6000000000000001
0.412764667,0.0,11.8,0.4
0.401532165,0.0,11.1,0.6000000000000001
0.400969603,0.0,10.7,0.8
0.445202039,17.310849062791533,11.4,0.9
0.561330116,47.62799044,13.7,1.4
0.735592628,182.46784760890188,16.0,1.4
0.677957256,379.3475524423904,18.2,1.3
0.661590252,571.7942152263236,20.200000000000003,1.4
0.68108661,383.5044951054802,21.4,1.7000000000000002
0.806922145,327.239735278336,21.9,2.0
0.85311383,509.6971323257102,22.200000000000003,2.4000000000000004
0.897171062,283.7503587110447,22.1,2.8000000000000003
0.961344851,378.95060281748874,21.5,3.2
1.054039621,257.6533562184522,20.6,3.7
1.170900552,107.7753990670767,19.3,4.2
1.181321799,69.83845859546571,17.8,4.5
1.340308188,75.0116777506854,16.6,4.4
1.278184393,57.799942161032526,15.6,3.7
1.348435216,5.173219155219683,14.3,2.5
1.438807796,0.0,12.5,1.6
1.183009403,0.0,11.5,1.2000000000000002
0.860046203,0.0,10.8,1.0
0.556997164,0.0,10.5,0.9
0.45931988,0.0,10.3,0.8
0.412764667,0.0,10.0,0.8
0.401532165,0.0,9.7,0.9
0.400969603,0.0,9.9,0.9
0.445202039,3.448812770146455,11.0,1.1
0.561330116,9.48423511790275,12.6,1.6
0.735592628,45.69676920444053,14.3,1.7000000000000002
0.677957256,145.71233953868773,15.8,1.7000000000000002
0.65109716,234.09326095974774,17.1,1.7000000000000002
0.666586648,403.9108501061941,18.1,1.8
0.677736809,402.5468314935042,18.8,1.8
0.662841077,402.8788674806135,19.1,1.6
0.640512232,914.6391394740438,19.4,1.5
0.630300096,417.6237674084486,19.8,1.4
0.655465638,434.37085131438215,19.9,1.3
0.749849103,380.9927049864841,20.0,1.2000000000000002
0.912209995,419.02777196611146,19.9,1.0
1.034915332,126.7438693028822,19.700000000000003,0.6000000000000001
1.031693981,76.73608413575862,18.8,0.4
1.167148597,13.79525108058582,17.1,0.8
1.294790423,0.0,15.2,1.3
1.065036514,0.0,14.0,1.9
0.812578198,0.0,13.1,2.2
0.556997164,0.0,12.4,2.3000000000000003
0.45931988,0.0,11.8,2.0
0.412764667,0.0,11.2,1.9
0.401532165,0.0,10.7,1.7000000000000002
0.400969603,0.0,10.4,1.6
0.445202039,18.17606823056204,11.5,1.8
0.561330116,54.687072681985356,13.4,2.3000000000000003
0.735592628,186.2744351717589,15.4,2.4000000000000004
0.677957256,384.7711205417113,17.2,2.4000000000000004
0.65109716,582.7378296108848,18.7,2.3000000000000003
0.666586648,746.7677079082931,20.1,2.4000000000000004
0.677736809,866.697524980028,21.1,2.6
0.662841077,932.5979619532922,21.8,2.8000000000000003
0.640512232,942.7696674263718,22.3,2.8000000000000003
0.630300096,889.443307284863,22.5,2.8000000000000003
0.655465638,777.1591426144017,22.6,2.7
0.749849103,616.9528444081548,22.3,2.6
0.912209995,423.4286009802821,21.8,2.3000000000000003
1.215256852,219.93242707376317,21.200000000000003,1.9
1.237555825,71.31595477380569,19.9,1.4
1.33846949,38.13100757332903,17.7,1.0
1.435683747,0.0,15.8,1.2000000000000002
1.177848352,0.0,14.9,1.3
0.850328439,0.0,14.0,1.5
0.556997164,0.0,13.3,1.7000000000000002
0.45931988,0.0,12.6,1.7000000000000002
0.412764667,0.0,12.1,1.7000000000000002
0.401532165,0.0,11.7,1.6
0.400969603,0.0,11.7,1.5
0.445202039,7.767433780410873,12.8,1.7000000000000002
0.561330116,60.25802976276815,14.5,2.3000000000000003
0.735592628,175.72738787457055,16.2,2.4000000000000004
0.677957256,331.48154561645725,17.900000000000002,2.4000000000000004
0.65109716,576.3913789930822,19.3,2.3000000000000003
0.703703491,632.961908755361,20.6,2.1
0.82585682,853.2508481270814,21.5,2.0
0.88181185,914.1677158023331,22.200000000000003,1.8
0.929307547,654.1441066368875,22.6,1.7000000000000002
1.026083285,514.876053589153,22.8,1.6
1.189820683,447.1335376411324,22.8,1.7000000000000002
1.311176244,187.2814589276844,22.4,1.8
1.372238663,335.888060606672,21.8,2.0
1.481226843,224.73811341425684,20.8,2.1
1.389337217,79.21583234517948,19.200000000000003,2.2
1.43731886,26.754494132526343,17.1,2.1
1.500448707,0.0,15.5,2.1
1.222916745,0.0,14.4,1.9
0.885774262,0.0,13.7,1.6
0.556997164,0.0,13.1,1.4
0.45931988,0.0,12.7,1.2000000000000002
0.412764667,0.0,12.4,1.1
0.401532165,0.0,12.2,1.0
0.400969603,0.0,12.4,1.0
0.445202039,11.219626571704598,13.4,1.1
0.561330116,18.124012154292043,15.0,1.5
0.735592628,89.08556015773942,16.7,1.6
0.677957256,249.3408021256076,18.3,1.6
0.65109716,291.93577152918743,19.5,1.5
0.666586648,417.58306368234605,20.700000000000003,1.3
0.743055381,849.8613309420953,21.9,1.1
0.848269839,384.2122467422017,22.8,1.0
0.717629525,469.78800795509915,23.4,1.1
0.96830921,500.3915564287733,23.5,1.1
0.961089876,151.03343461910035,23.200000000000003,1.3
1.227612703,593.3447832794387,22.700000000000003,1.3
1.399343625,271.3384316235274,22.200000000000003,1.2000000000000002
1.498906395,45.74155448464182,21.700000000000003,1.1
1.405023292,15.534867560821747,20.9,0.8
1.441945801,6.041337384764014,19.700000000000003,0.5
1.504612554,0.0,18.6,0.5
1.215459846,0.0,17.7,0.6000000000000001
0.884477811,0.0,16.5,0.6000000000000001
0.556997164,0.0,15.4,0.8
0.463266904,0.0,14.4,0.9
0.415375905,0.0,13.4,1.1
0.402897569,0.0,12.7,1.3
0.403640758,0.0,12.5,1.5
0.449298732,17.302547963483597,13.2,2.1
0.571955628,56.49192591680403,14.6,2.4000000000000004
0.75675399,137.50561042764272,16.5,2.2
0.710394557,324.3538466429853,18.3,2.0
0.696128218,559.6570265470792,19.9,1.5
0.746075102,587.2321634979392,21.1,0.9
0.859404363,647.0559475043406,21.9,0.6000000000000001
0.914903221,641.9218692158121,22.5,0.9
0.974429632,502.06886343844457,22.700000000000003,1.4
1.066104899,170.0204949712158,22.5,1.8
1.236579388,348.5782588801944,22.4,2.1
1.359467255,341.66395766244716,22.0,2.3000000000000003
1.465678358,303.3885786856153,21.200000000000003,2.6
1.548696095,80.26348239757904,20.200000000000003,2.9000000000000004
1.438682961,95.83481985247215,18.7,2.8000000000000003
1.482508974,5.178289186940583,17.1,2.6
1.502551807,0.0,15.6,2.5
1.240710741,0.0,14.7,2.5
0.89366736,0.0,13.9,2.4000000000000004
0.563570847,0.0,13.3,2.4000000000000004
0.463266904,0.0,12.8,2.5
0.415375905,0.0,12.3,2.6
0.402897569,0.0,11.8,2.5
0.403640758,0.0,11.3,2.4000000000000004
0.449298732,17.342484446435385,11.2,2.6
0.571955628,44.78695950628651,12.2,3.1
0.75675399,188.3871814990372,13.6,3.4000000000000004
0.710394557,403.08023816197374,15.0,3.4000000000000004
0.696128218,610.7860563099688,16.3,3.3000000000000003
0.717502877,778.6440412580632,17.3,3.1
0.782696315,898.3640577337317,18.2,2.8000000000000003
0.875262556,729.6116015834256,19.0,2.5
0.963362297,965.6773159073026,19.6,2.3000000000000003
1.087777528,908.8651297218171,19.9,2.1
1.236840726,481.90404560089263,19.8,1.9
1.355888425,320.27532659137825,19.5,1.8
1.454786511,305.4888639940978,18.9,1.7000000000000002
1.55834149,199.97877557395734,18.1,1.6
1.444028958,116.36077026278262,16.900000000000002,1.4
1.489673008,21.576204945585765,15.2,1.2000000000000002
1.557324609,0.0,13.8,1.3
1.273133502,0.0,12.8,1.4
0.92598282,0.0,12.1,1.3
0.576419465,0.0,11.6,1.1
0.45931988,0.0,11.4,1.0
0.412764667,0.0,11.2,0.9
0.401532165,0.0,11.0,0.8
0.400969603,0.0,11.0,0.8
0.445202039,10.356578373881167,11.6,1.0
0.561330116,66.5555352681999,13.0,1.8
0.735592628,182.98902987343507,14.5,2.2
0.677957256,285.5580196118965,15.8,2.5
0.65109716,430.3596927699296,16.900000000000002,2.6
0.666586648,439.5538334275,17.900000000000002,2.6
0.7686341,377.46634496435325,18.7,2.7
0.835852367,627.9666918207325,19.4,2.6
0.833103825,528.6628312069608,19.8,2.6
0.813293407,632.8273550697085,20.1,2.5
1.114869171,625.4248367428363,20.1,2.5
1.264343769,452.8328039967339,19.9,2.5
1.359364502,315.40911083408326,19.3,2.4000000000000004
1.479589841,70.1222255168998,18.2,2.1
1.387140873,86.53047352471964,16.900000000000002,1.7000000000000002
1.424659829,6.041337384764014,15.5,1.5
1.49125638,0.0,14.3,1.5
1.205288278,0.0,13.8,1.6
0.877625531,0.0,13.5,1.6
0.556997164,0.0,13.3,1.4
0.45931988,0.0,13.2,1.3
0.412764667,0.0,13.1,1.1
0.401532165,0.0,12.8,1.0
0.400969603,0.0,12.7,1.0
0.445202039,4.315240989117152,13.4,1.5
0.561330116,47.46765088028868,14.6,2.3000000000000003
0.735592628,36.248024308584085,15.6,2.6
0.677957256,207.93138110371717,16.3,3.0
0.65109716,351.0385794249487,16.8,3.4000000000000004
0.666586648,317.8200359950578,17.400000000000002,3.7
0.764326503,391.361871961002,18.2,3.9
0.837293366,593.3573148439426,19.3,4.1000000000000005
0.888724283,930.0222125232514,20.1,4.3
0.968519087,547.8930179074989,20.200000000000003,4.4
1.157775756,421.9991039720814,19.8,4.4
1.275427025,258.6401266593939,19.200000000000003,4.4
1.356963129,422.4572860760664,18.8,4.2
1.456447375,221.02382697618415,18.1,3.9
1.37341809,106.76440853435957,16.8,3.1
1.402209184,35.386006598657254,15.0,2.3000000000000003
1.441731599,0.0,13.5,2.2
1.142537916,0.0,12.9,2.5
0.848095657,0.0,12.2,2.5
0.556997164,0.0,11.7,2.3000000000000003
0.45931988,0.0,11.3,2.2
0.412764667,0.0,11.0,2.0
0.401532165,0.0,10.6,1.9
0.400969603,0.0,10.5,1.7000000000000002
0.445202039,16.465975977390105,11.6,2.0
0.561330116,45.57514052657884,13.4,2.4000000000000004
0.735592628,169.7186108450296,15.1,2.5
0.677957256,383.1132448062683,16.3,2.6
0.65109716,405.65102414457886,17.1,2.6
0.666586648,154.2274918994205,17.8,2.5
0.677736809,471.42634114236756,18.3,2.4000000000000004
0.827180612,693.0519108682688,18.4,2.1
0.732423822,625.7601218688426,18.5,1.9
0.825381694,189.11238071741414,18.4,1.8
0.903812833,158.80086839951122,18.1,1.6
1.048499884,94.07225356275393,17.7,1.3
1.164223803,169.60207591233996,17.3,0.8
1.462677333,218.45001085769846,16.7,0.5
1.419905675,123.57351065525675,15.9,0.7000000000000001
1.475908962,30.20668692382006,14.9,1.1
1.520081416,0.0,13.9,1.6
1.251265719,0.0,13.4,1.8
0.908959385,0.0,12.9,1.9
0.57219914,0.0,12.3,2.2
0.45931988,0.0,11.8,2.6
0.412764667,0.0,11.1,2.7
0.401532165,0.0,10.4,2.7
0.400969603,0.0,9.9,2.7
0.445202039,3.452192791293722,10.0,2.8000000000000003
0.561330116,47.00384612098017,11.2,2.9000000000000004
0.735592628,167.09630695397755,13.0,3.1
0.677957256,287.0174937691512,14.7,3.2
0.65109716,490.11361590118634,16.2,3.2
0.669984657,760.798549216028,17.400000000000002,3.3000000000000003
0.814006336,886.5370029230081,18.1,3.6
0.892372068,441.3296954060707,18.6,3.8
0.942789862,387.42099243057106,18.8,3.9
1.022628093,213.17290486238736,18.7,3.9
1.174455089,187.2814589276844,18.3,3.8
1.278648975,110.4701693213991,17.7,3.6
1.327203573,74.222145012815,17.0,3.3000000000000003
1.446431715,87.16786798016648,16.2,2.8000000000000003
1.374928082,132.07748507707484,15.2,2.0
1.422483113,43.27543261151278,13.7,1.1
1.490587002,0.0,12.2,0.8
1.216156883,0.0,11.6,0.8
0.85934112,0.0,11.3,0.7000000000000001
0.556997164,0.0,11.1,0.7000000000000001
0.45931988,0.0,10.8,0.6000000000000001
0.412764667,0.0,10.4,0.5
0.401532165,0.0,10.2,0.5
0.400969603,0.0,10.0,0.4
0.445202039,16.444907173423154,10.6,0.5
0.561330116,53.515291776581435,12.3,0.9
0.735592628,162.96928272022944,14.3,1.0
0.677957256,377.7871918621406,16.0,1.0
0.65109716,574.3698646368578,17.1,1.1
0.666586648,730.1979843926916,17.7,1.2000000000000002
0.711603278,466.88846806529193,17.900000000000002,1.4
0.816004923,528.8702552591724,18.2,1.6
0.915725607,117.37455490398654,18.3,1.9
1.053750618,309.112857930122,18.2,2.2
1.228366005,349.095117318918,17.8,2.2
1.365426869,205.18455554068157,17.6,2.2
1.479695816,176.73230998584697,17.400000000000002,2.0
1.567198698,69.90690402369788,17.0,1.7000000000000002
1.47458475,12.945722967351458,16.2,1.4
1.506400241,5.178289186940583,14.7,1.2000000000000002
1.569143198,0.0,13.2,1.4
1.286003079,0.0,12.4,1.5
0.951087269,0.0,11.6,1.5
0.62084496,0.0,10.8,1.4
0.473090445,0.0,11.3,1.6
0.415445422,0.0,10.8,1.5
0.402983927,0.0,10.4,1.5
0.403804145,0.0,10.4,1.5
0.44942785,7.767433780410873,11.5,2.2
0.57569994,5.178289186940583,13.0,3.0
0.773754796,175.63098893092112,14.7,3.4000000000000004
0.782842724,376.02681345144646,16.3,3.8
0.878640557,577.2434347608186,17.8,4.1000000000000005
0.977294785,746.7882502718121,19.1,4.3
1.088332654,868.0725937208014,20.1,4.4
1.225309088,241.73576098289837,20.8,4.5
1.31389944,327.61369798950386,21.200000000000003,4.6000000000000005
1.448460545,235.64781059585604,21.5,4.800000000000001
1.612074916,783.931055440028,21.4,4.9
1.741080061,623.319007584865,20.8,4.9
1.864169084,119.1006512996334,19.9,4.800000000000001
1.8729881,172.21293039774784,18.9,4.5
1.731299712,96.74035921395998,17.8,3.8
1.7202227,36.415606056096586,16.3,3.2
1.73598766,0.0,14.8,2.8000000000000003
1.418216641,0.0,13.6,2.7
1.04450031,0.0,12.8,2.6
0.695533007,0.0,12.1,2.5
0.542524813,0.0,11.5,2.4000000000000004
0.441293747,0.0,11.1,2.4000000000000004
0.402983927,0.0,11.1,2.6
0.403804145,0.0,11.5,2.8000000000000003
0.44942785,14.745633828931512,12.5,3.3000000000000003
0.57569994,40.747356201230254,14.3,4.0
0.794365606,176.70589833779417,16.2,4.7
0.777990033,384.7583636265854,17.8,5.2
0.902147721,475.32779805344865,19.0,5.5
1.161257356,562.4410455794647,19.8,5.6000000000000005
1.221606035,583.8759745938659,20.4,5.6000000000000005
1.227554021,676.7750612262769,20.8,5.6000000000000005
1.233916949,592.6003762723242,21.200000000000003,5.5
1.20433033,362.51356592186306,21.200000000000003,5.4
1.372092707,411.2947222600734,20.9,5.300000000000001
1.508728912,290.50609487738564,20.6,5.1000000000000005
1.665291473,271.3563424527472,20.1,4.9
1.732817948,199.6710602438609,19.3,4.5
1.670641436,79.4202533969663,18.2,3.6
1.750269707,5.178289186940583,16.8,2.5
1.80108618,0.0,15.3,2.0
1.478850046,0.0,14.3,2.0
1.096018264,0.0,13.4,2.0
0.734005341,0.0,12.4,1.9
0.56412201,0.0,11.4,1.7000000000000002
0.471487539,0.0,10.9,1.6
0.421764609,0.0,10.6,1.6
0.40113299,0.0,10.6,1.7000000000000002
0.445331157,14.735183628319287,11.2,2.2
0.565074428,41.341375116261425,12.6,2.5
0.836433368,173.6007799460842,14.8,2.5
0.836094386,312.0014666746524,16.6,2.6
0.93722459,479.2341920776645,18.0,2.6
0.923984705,511.06283777855884,19.200000000000003,2.5
1.068173713,867.4683017726004,20.4,2.3000000000000003
1.21363414,934.4952289217597,21.5,2.2
1.427088611,935.4743752801243,22.3,2.2
1.495855366,877.6490618442695,22.6,2.3000000000000003
1.438272574,117.37455490398654,22.5,2.4000000000000004
