Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1036237,-,-,-,43.01,-81.26,0,248,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed
2009,3,8,20,30,2,135,0,135,0.14,980,4,91,7.7
2009,3,8,21,30,2,132,160,184,0.14,970,3,92,8.3
2009,3,8,22,30,1,9,0,9,0.14,970,3,91,9.600000000000001
2009,3,8,23,30,1,0,0,0,0.14,970,3,96,10.100000000000001
2009,3,9,0,30,2,0,0,0,0.14,970,3,109,8.6
2009,3,9,1,30,3,0,0,0,0.14,970,5,132,6.1000000000000005
2009,3,9,2,30,6,0,0,0,0.14,970,6,182,4.7
2009,3,9,3,30,6,0,0,0,0.14,970,6,236,5.300000000000001
2009,3,9,4,30,4,0,0,0,0.14,970,5,234,6.1000000000000005
2009,3,9,5,30,4,0,0,0,0.14,970,4,224,6.4
2009,3,9,6,30,3,0,0,0,0.14,970,4,225,6.1000000000000005
2009,3,9,7,30,2,0,0,0,0.14,970,3,230,5.4
2009,3,9,8,30,2,0,0,0,0.14,970,2,246,5.1000000000000005
2009,3,9,9,30,2,0,0,0,0.14,970,2,277,5.800000000000001
2009,3,9,10,30,1,0,0,0,0.14,970,1,306,7.5
2009,3,9,11,30,0,0,0,0,0.14,980,0,325,8.6
2009,3,9,12,30,-2,50,223,77,0.14,980,0,333,8.5
2009,3,9,13,30,-3,88,0,88,0.14,980,0,334,8.1
2009,3,9,14,30,-3,193,215,290,0.14,980,0,331,7.5
2009,3,9,15,30,-2,169,1,170,0.14,990,1,330,6.800000000000001
2009,3,9,16,30,-1,229,15,239,0.14,990,3,332,6
2009,3,9,17,30,-1,186,4,189,0.14,990,4,330,5.300000000000001
2009,3,9,18,30,0,163,0,164,0.14,990,4,325,4.800000000000001
2009,3,9,19,30,0,184,5,187,0.14,990,5,323,4.2
2009,3,9,20,30,0,169,11,175,0.14,990,4,321,3.7
2009,3,9,21,30,-1,132,70,156,0.14,990,3,314,3
2009,3,9,22,30,-1,47,464,119,0.14,990,1,315,2
2009,3,9,23,30,-1,0,0,0,0.14,990,0,329,1.4000000000000001
2009,3,10,0,30,-2,0,0,0,0.14,990,0,342,1.2000000000000002
2009,3,10,1,30,-2,0,0,0,0.14,990,-1,2,1
2009,3,10,2,30,-2,0,0,0,0.14,990,-1,37,1.1
2009,3,10,3,30,-2,0,0,0,0.14,990,-1,70,1.2000000000000002
2009,3,10,4,30,-2,0,0,0,0.14,990,0,92,1.6
2009,3,10,5,30,-1,0,0,0,0.14,990,0,110,2.4000000000000004
2009,3,10,6,30,-1,0,0,0,0.14,990,0,117,3.1
2009,3,10,7,30,-1,0,0,0,0.14,990,0,118,3.2
2009,3,10,8,30,-1,0,0,0,0.14,990,0,120,3.6
2009,3,10,9,30,-1,0,0,0,0.14,990,0,116,4
2009,3,10,10,30,-1,0,0,0,0.14,990,0,112,4.4
2009,3,10,11,30,-1,0,0,0,0.14,990,0,112,4.5
2009,3,10,12,30,-1,5,0,5,0.14,990,0,114,4.4
2009,3,10,13,30,0,10,0,10,0.14,990,0,106,4.800000000000001
2009,3,10,14,30,0,15,0,15,0.14,990,1,112,5.7
2009,3,10,15,30,0,91,0,91,0.14,980,1,118,6.4
2009,3,10,16,30,0,81,0,81,0.14,980,2,125,6.6000000000000005
2009,3,10,17,30,0,118,0,118,0.14,980,2,123,6.5
2009,3,10,18,30,1,171,2,172,0.14,980,2,118,6.5
2009,3,10,19,30,1,56,0,56,0.14,980,3,120,6.4
2009,3,10,20,30,2,43,0,43,0.14,980,3,131,5.7
2009,3,10,21,30,2,75,0,75,0.14,980,3,146,3.8000000000000003
2009,3,10,22,30,2,8,0,8,0.14,980,2,160,2
2009,3,10,23,30,2,0,0,0,0.14,980,2,184,1.2000000000000002
2009,3,11,0,30,2,0,0,0,0.14,970,3,186,0.8
2009,3,11,1,30,2,0,0,0,0.14,970,3,160,0.6000000000000001
2009,3,11,2,30,2,0,0,0,0.14,970,2,134,1.1
2009,3,11,3,30,2,0,0,0,0.14,970,3,127,2.3000000000000003
2009,3,11,4,30,2,0,0,0,0.14,970,4,125,3.3000000000000003
2009,3,11,5,30,4,0,0,0,0.14,970,5,137,4.2
2009,3,11,6,30,6,0,0,0,0.14,970,7,174,6.300000000000001
2009,3,11,7,30,8,0,0,0,0.14,970,8,224,9.1
2009,3,11,8,30,6,0,0,0,0.14,970,6,257,9.5
2009,3,11,9,30,2,0,0,0,0.14,970,3,260,8.700000000000001
2009,3,11,10,30,1,0,0,0,0.14,970,2,253,9
2009,3,11,11,30,0,0,0,0,0.14,980,1,256,9.5
2009,3,11,12,30,-3,37,387,88,0.14,980,0,261,10.4
2009,3,11,13,30,-5,77,684,289,0.14,980,0,263,10.9
2009,3,11,14,30,-6,181,27,193,0.14,980,0,264,11.100000000000001
2009,3,11,15,30,-7,203,12,210,0.14,980,0,266,11.100000000000001
2009,3,11,16,30,-7,97,0,97,0.14,980,1,268,11.100000000000001
2009,3,11,17,30,-7,245,517,601,0.14,980,1,271,11.100000000000001
2009,3,11,18,30,-7,179,3,181,0.14,990,0,274,10.9
2009,3,11,19,30,-8,112,888,644,0.14,990,0,278,10.600000000000001
2009,3,11,20,30,-8,185,24,198,0.14,990,0,283,10
2009,3,11,21,30,-9,132,46,148,0.14,990,-1,289,9
2009,3,11,22,30,-9,57,9,59,0.14,990,-2,294,7.7
2009,3,11,23,30,-9,0,0,0,0.14,990,-3,296,6.9
2009,3,12,0,30,-9,0,0,0,0.87,990,-3,296,6.5
2009,3,12,1,30,-9,0,0,0,0.87,990,-3,294,6.2
2009,3,12,2,30,-9,0,0,0,0.87,990,-3,294,5.9
2009,3,12,3,30,-9,0,0,0,0.87,1000,-4,295,5.7
2009,3,12,4,30,-9,0,0,0,0.87,1000,-4,297,5.6000000000000005
2009,3,12,5,30,-9,0,0,0,0.87,1000,-4,300,5.6000000000000005
2009,3,12,6,30,-9,0,0,0,0.87,1000,-4,304,5.6000000000000005
2009,3,12,7,30,-9,0,0,0,0.87,1000,-4,308,5.7
2009,3,12,8,30,-10,0,0,0,0.87,1000,-5,313,5.6000000000000005
2009,3,12,9,30,-10,0,0,0,0.87,1000,-5,317,5.4
2009,3,12,10,30,-11,0,0,0,0.87,1000,-5,318,5.300000000000001
2009,3,12,11,30,-11,0,0,0,0.87,1000,-5,318,5.1000000000000005
2009,3,12,12,30,-12,35,0,35,0.87,1000,-5,318,5
2009,3,12,13,30,-12,124,183,182,0.87,1000,-5,317,4.9
2009,3,12,14,30,-12,127,584,401,0.87,1000,-4,315,4.7
2009,3,12,15,30,-12,261,78,307,0.87,1000,-3,314,4.7
2009,3,12,16,30,-12,301,296,498,0.87,1000,-3,317,4.7
2009,3,12,17,30,-11,291,402,570,0.87,1000,-2,321,4.6000000000000005
2009,3,12,18,30,-11,156,735,651,0.87,1000,-2,324,4.4
2009,3,12,19,30,-11,185,570,529,0.87,1000,-2,330,4.1000000000000005
2009,3,12,20,30,-11,127,613,428,0.87,1000,-3,335,3.7
2009,3,12,21,30,-12,130,275,224,0.87,1000,-3,337,3.4000000000000004
2009,3,12,22,30,-12,60,477,140,0.87,1000,-4,336,3.2
2009,3,12,23,30,-12,0,0,0,0.87,1000,-5,337,3.1
2009,3,13,0,30,-12,0,0,0,0.14,1000,-5,342,3.1
2009,3,13,1,30,-12,0,0,0,0.14,1000,-6,348,3
2009,3,13,2,30,-12,0,0,0,0.14,1000,-6,353,2.6
2009,3,13,3,30,-12,0,0,0,0.14,1000,-6,360,2.1
2009,3,13,4,30,-12,0,0,0,0.14,1000,-7,11,1.8
2009,3,13,5,30,-12,0,0,0,0.14,1000,-7,26,1.6
2009,3,13,6,30,-12,0,0,0,0.14,1000,-7,44,1.6
2009,3,13,7,30,-12,0,0,0,0.14,1000,-7,59,1.4000000000000001
2009,3,13,8,30,-12,0,0,0,0.14,1000,-8,73,1.2000000000000002
2009,3,13,9,30,-12,0,0,0,0.14,1000,-8,84,1.2000000000000002
2009,3,13,10,30,-12,0,0,0,0.14,1000,-8,91,1.2000000000000002
2009,3,13,11,30,-11,0,0,0,0.14,1000,-7,98,1.9000000000000001
2009,3,13,12,30,-12,52,375,105,0.14,1000,-6,104,2.4000000000000004
2009,3,13,13,30,-12,129,113,166,0.14,1000,-4,116,2.2
2009,3,13,14,30,-11,105,792,480,0.14,1000,-3,137,2
2009,3,13,15,30,-10,133,817,618,0.14,1000,-1,154,2.1
2009,3,13,16,30,-9,136,864,715,0.14,1000,0,165,2.2
2009,3,13,17,30,-9,136,882,752,0.14,1000,0,174,2.3000000000000003
2009,3,13,18,30,-8,134,871,724,0.14,990,0,182,2.5
2009,3,13,19,30,-8,126,839,637,0.14,990,0,187,2.8000000000000003
2009,3,13,20,30,-8,115,770,496,0.14,990,0,192,3
2009,3,13,21,30,-9,95,647,319,0.14,990,0,199,2.7
2009,3,13,22,30,-7,61,396,129,0.14,990,-1,205,2
2009,3,13,23,30,-6,0,0,0,0.14,990,-2,208,1.8
2009,3,14,0,30,-7,0,0,0,0.14,990,-3,212,2.1
2009,3,14,1,30,-7,0,0,0,0.14,990,-3,217,2.3000000000000003
2009,3,14,2,30,-7,0,0,0,0.14,990,-3,226,2.4000000000000004
2009,3,14,3,30,-6,0,0,0,0.14,990,-3,235,2.5
2009,3,14,4,30,-6,0,0,0,0.14,990,-3,238,2.7
2009,3,14,5,30,-6,0,0,0,0.14,990,-3,236,2.6
2009,3,14,6,30,-6,0,0,0,0.14,990,-3,240,2.3000000000000003
2009,3,14,7,30,-6,0,0,0,0.14,990,-4,248,2
2009,3,14,8,30,-6,0,0,0,0.14,990,-4,250,1.7000000000000002
2009,3,14,9,30,-6,0,0,0,0.14,990,-5,248,1.5
2009,3,14,10,30,-6,0,0,0,0.14,990,-5,240,1.4000000000000001
2009,3,14,11,30,-6,0,0,0,0.14,990,-4,232,1.6
2009,3,14,12,30,-5,53,376,109,0.14,990,-2,229,2.2
2009,3,14,13,30,-5,88,650,300,0.14,990,0,227,2.5
2009,3,14,14,30,-5,108,785,484,0.14,990,2,234,2.4000000000000004
2009,3,14,15,30,-5,125,841,629,0.14,990,3,229,2.6
2009,3,14,16,30,-4,132,877,724,0.14,990,5,224,3
2009,3,14,17,30,-4,134,888,759,0.14,990,6,223,3.3000000000000003
2009,3,14,18,30,-4,133,877,731,0.14,990,6,226,3.3000000000000003
2009,3,14,19,30,-4,126,845,644,0.14,990,6,229,3.2
2009,3,14,20,30,-4,113,784,505,0.14,990,5,232,2.7
2009,3,14,21,30,-3,92,672,327,0.14,990,3,232,1.7000000000000002
2009,3,14,22,30,-2,58,443,136,0.14,990,1,223,1.2000000000000002
2009,3,14,23,30,-5,0,0,0,0.14,990,0,216,1.4000000000000001
2009,3,15,0,30,-5,0,0,0,0.14,990,0,213,1.3
2009,3,15,1,30,-6,0,0,0,0.14,990,0,210,1.2000000000000002
2009,3,15,2,30,-6,0,0,0,0.14,990,0,208,1.1
2009,3,15,3,30,-6,0,0,0,0.14,990,0,203,1
2009,3,15,4,30,-6,0,0,0,0.14,990,0,196,0.9
2009,3,15,5,30,-7,0,0,0,0.14,990,0,186,0.8
2009,3,15,6,30,-7,0,0,0,0.14,990,0,170,0.7000000000000001
2009,3,15,7,30,-7,0,0,0,0.14,990,0,149,0.7000000000000001
2009,3,15,8,30,-7,0,0,0,0.14,990,0,124,0.7000000000000001
2009,3,15,9,30,-7,0,0,0,0.14,990,0,109,0.8
2009,3,15,10,30,-7,0,0,0,0.14,990,0,100,0.9
2009,3,15,11,30,-6,0,0,0,0.14,990,0,94,0.9
2009,3,15,12,30,-4,48,455,118,0.14,990,1,84,1.3
2009,3,15,13,30,-5,78,710,314,0.14,990,3,82,1.5
2009,3,15,14,30,-4,95,831,498,0.14,990,6,93,1.2000000000000002
2009,3,15,15,30,-5,109,883,643,0.14,990,8,108,1
2009,3,15,16,30,-4,115,916,738,0.14,990,9,124,0.9
2009,3,15,17,30,-4,115,930,774,0.14,990,10,136,0.9
2009,3,15,18,30,-3,118,909,743,0.14,990,10,144,0.8
2009,3,15,19,30,-3,114,874,653,0.14,990,10,148,0.6000000000000001
2009,3,15,20,30,-3,103,815,513,0.14,990,10,145,0.4
2009,3,15,21,30,-1,88,691,333,0.14,990,9,123,0.2
2009,3,15,22,30,-3,60,429,138,0.14,990,7,80,0.30000000000000004
2009,3,15,23,30,-5,0,0,0,0.14,990,5,71,0.6000000000000001
2009,3,16,0,30,-5,0,0,0,0.14,990,4,76,0.9
2009,3,16,1,30,-5,0,0,0,0.14,990,3,85,1.3
2009,3,16,2,30,-4,0,0,0,0.14,990,1,95,1.5
2009,3,16,3,30,-4,0,0,0,0.14,990,0,102,1.6
2009,3,16,4,30,-4,0,0,0,0.14,990,0,110,1.5
2009,3,16,5,30,-4,0,0,0,0.14,990,-1,113,1.4000000000000001
2009,3,16,6,30,-4,0,0,0,0.14,990,-1,112,1.4000000000000001
2009,3,16,7,30,-4,0,0,0,0.14,990,-1,104,1.4000000000000001
2009,3,16,8,30,-4,0,0,0,0.14,990,-1,91,1.4000000000000001
2009,3,16,9,30,-4,0,0,0,0.14,990,0,80,1.6
2009,3,16,10,30,-4,0,0,0,0.14,990,0,74,1.9000000000000001
2009,3,16,11,30,-3,0,0,0,0.14,990,0,74,2.6
2009,3,16,12,30,-3,52,273,95,0.14,990,2,77,3.4000000000000004
2009,3,16,13,30,-2,135,188,199,0.14,990,4,82,3.6
2009,3,16,14,30,-1,117,746,483,0.14,990,6,82,3.5
2009,3,16,15,30,-1,129,818,627,0.14,990,8,81,3.4000000000000004
2009,3,16,16,30,-1,267,455,579,0.14,990,9,76,3.1
2009,3,16,17,30,-1,328,308,548,0.14,990,10,74,2.8000000000000003
2009,3,16,18,30,0,141,840,722,0.14,990,11,76,2.5
2009,3,16,19,30,0,139,793,632,0.14,990,11,81,2.3000000000000003
2009,3,16,20,30,0,127,720,493,0.14,990,10,83,2.1
2009,3,16,21,30,2,103,604,320,0.14,990,8,83,1.7000000000000002
2009,3,16,22,30,3,66,362,133,0.14,990,6,85,1.5
2009,3,16,23,30,2,0,0,0,0.14,990,4,87,1.6
2009,3,17,0,30,1,0,0,0,0.14,990,2,85,1.7000000000000002
2009,3,17,1,30,0,0,0,0,0.14,990,0,78,1.8
2009,3,17,2,30,0,0,0,0,0.14,990,0,71,1.7000000000000002
2009,3,17,3,30,-1,0,0,0,0.14,990,0,68,1.5
2009,3,17,4,30,-2,0,0,0,0.14,990,0,66,1.4000000000000001
2009,3,17,5,30,-3,0,0,0,0.14,990,0,67,1.3
2009,3,17,6,30,-3,0,0,0,0.14,990,0,71,1.2000000000000002
2009,3,17,7,30,-4,0,0,0,0.14,990,0,77,0.9
2009,3,17,8,30,-4,0,0,0,0.14,990,1,89,0.5
2009,3,17,9,30,-3,0,0,0,0.14,990,1,131,0.30000000000000004
2009,3,17,10,30,-3,0,0,0,0.14,990,0,178,0.5
2009,3,17,11,30,-3,0,0,0,0.14,990,0,185,0.9
2009,3,17,12,30,-1,53,409,120,0.14,990,2,182,1.6
2009,3,17,13,30,-1,86,651,309,0.14,990,4,176,2.3000000000000003
2009,3,17,14,30,0,103,777,489,0.14,990,6,176,3
2009,3,17,15,30,1,146,764,615,0.14,990,9,190,3.7
2009,3,17,16,30,1,158,791,704,0.14,990,10,196,4.4
2009,3,17,17,30,1,168,787,733,0.14,990,11,197,4.9
2009,3,17,18,30,2,174,754,699,0.14,990,12,198,5.4
2009,3,17,19,30,2,170,702,610,0.14,990,12,199,5.6000000000000005
2009,3,17,20,30,2,155,619,473,0.14,980,11,200,5.300000000000001
2009,3,17,21,30,3,119,521,307,0.14,980,10,196,4.3
2009,3,17,22,30,3,72,301,129,0.14,980,7,185,3.4000000000000004
2009,3,17,23,30,3,0,0,0,0.14,980,6,180,3.4000000000000004
2009,3,18,0,30,3,0,0,0,0.14,980,6,183,3.8000000000000003
2009,3,18,1,30,3,0,0,0,0.14,980,6,193,4.1000000000000005
2009,3,18,2,30,4,0,0,0,0.14,980,7,202,4.5
2009,3,18,3,30,5,0,0,0,0.14,980,7,209,5.2
2009,3,18,4,30,5,0,0,0,0.14,980,7,213,6
2009,3,18,5,30,6,0,0,0,0.14,980,7,220,6.6000000000000005
2009,3,18,6,30,6,0,0,0,0.14,980,8,230,6.800000000000001
2009,3,18,7,30,7,0,0,0,0.14,980,8,245,6.2
2009,3,18,8,30,7,0,0,0,0.14,980,8,263,4.7
2009,3,18,9,30,6,0,0,0,0.14,980,7,287,3.3000000000000003
2009,3,18,10,30,4,0,0,0,0.14,980,5,321,2.6
2009,3,18,11,30,4,0,0,0,0.14,980,5,340,2.2
2009,3,18,12,30,4,62,104,80,0.14,980,5,349,2.1
2009,3,18,13,30,4,117,0,117,0.14,980,6,347,2.1
2009,3,18,14,30,4,210,56,238,0.14,980,8,335,2.2
2009,3,18,15,30,3,260,363,485,0.14,980,9,318,2.7
2009,3,18,16,30,3,276,446,586,0.14,980,10,303,3.1
2009,3,18,17,30,3,287,450,613,0.14,980,10,299,3.3000000000000003
2009,3,18,18,30,2,265,476,599,0.14,980,10,303,3.3000000000000003
2009,3,18,19,30,1,113,0,113,0.14,980,10,309,3
2009,3,18,20,30,1,198,26,211,0.14,980,9,309,2.6
2009,3,18,21,30,2,122,0,122,0.14,980,8,303,2.1
2009,3,18,22,30,2,52,0,52,0.14,980,6,297,1.7000000000000002
2009,3,18,23,30,1,0,0,0,0.14,980,5,282,1.6
2009,3,19,0,30,0,0,0,0,0.14,980,4,265,1.8
2009,3,19,1,30,0,0,0,0,0.14,980,4,261,2
2009,3,19,2,30,0,0,0,0,0.14,980,3,273,2.5
2009,3,19,3,30,0,0,0,0,0.14,980,2,289,2.9000000000000004
2009,3,19,4,30,0,0,0,0,0.14,980,1,302,3.3000000000000003
2009,3,19,5,30,0,0,0,0,0.14,980,0,322,4.1000000000000005
2009,3,19,6,30,-1,0,0,0,0.14,980,0,344,4.7
2009,3,19,7,30,-3,0,0,0,0.14,980,0,359,4.5
2009,3,19,8,30,-4,0,0,0,0.14,990,-1,4,4.1000000000000005
2009,3,19,9,30,-4,0,0,0,0.14,990,-1,3,4
2009,3,19,10,30,-4,0,0,0,0.14,990,-1,0,3.8000000000000003
2009,3,19,11,30,-4,0,0,0,0.14,990,-1,357,4.2
2009,3,19,12,30,-4,49,536,144,0.14,990,0,351,5.1000000000000005
2009,3,19,13,30,-5,77,746,340,0.14,990,1,345,5.7
2009,3,19,14,30,-5,94,847,523,0.14,990,2,335,6
2009,3,19,15,30,-5,130,841,656,0.14,990,2,326,6.4
2009,3,19,16,30,-4,290,418,583,0.14,990,3,320,6.9
2009,3,19,17,30,-5,335,312,562,0.14,990,2,319,7.2
2009,3,19,18,30,-5,327,80,383,0.14,990,1,320,7.300000000000001
2009,3,19,19,30,-6,235,471,534,0.14,990,0,321,7.1000000000000005
2009,3,19,20,30,-7,185,13,192,0.14,990,0,324,6.7
2009,3,19,21,30,-8,127,4,129,0.14,990,-1,327,6.2
2009,3,19,22,30,-8,45,0,45,0.14,990,-2,332,5.4
2009,3,19,23,30,-8,0,0,0,0.14,990,-3,338,4.7
2009,3,20,0,30,-8,0,0,0,0.14,990,-4,344,4.2
2009,3,20,1,30,-8,0,0,0,0.14,990,-4,350,3.8000000000000003
2009,3,20,2,30,-8,0,0,0,0.14,990,-4,353,3.5
2009,3,20,3,30,-8,0,0,0,0.14,990,-4,354,2.9000000000000004
2009,3,20,4,30,-7,0,0,0,0.14,990,-4,352,2.5
2009,3,20,5,30,-7,0,0,0,0.14,990,-4,352,2.7
2009,3,20,6,30,-6,0,0,0,0.14,990,-3,356,2.9000000000000004
2009,3,20,7,30,-6,0,0,0,0.14,990,-3,360,3
2009,3,20,8,30,-6,0,0,0,0.14,990,-3,5,3
2009,3,20,9,30,-6,0,0,0,0.14,990,-3,11,3
2009,3,20,10,30,-6,0,0,0,0.14,1000,-4,16,3.3000000000000003
2009,3,20,11,30,-6,0,0,0,0.14,1000,-3,21,3.9000000000000004
2009,3,20,12,30,-6,51,541,150,0.14,1000,-2,33,4.1000000000000005
2009,3,20,13,30,-7,75,769,351,0.14,1000,0,45,3.7
2009,3,20,14,30,-8,88,878,538,0.14,1000,0,48,3
2009,3,20,15,30,-8,98,932,685,0.14,1000,1,50,2.3000000000000003
2009,3,20,16,30,-7,103,960,780,0.14,1000,2,52,1.4000000000000001
2009,3,20,17,30,-7,104,969,814,0.14,1000,3,45,0.7000000000000001
2009,3,20,18,30,-7,113,937,778,0.14,1000,3,350,0.5
2009,3,20,19,30,-7,104,916,689,0.14,1000,4,279,0.8
2009,3,20,20,30,-7,95,862,547,0.14,1000,3,268,1.1
2009,3,20,21,30,-7,80,763,365,0.14,1000,2,267,0.9
2009,3,20,22,30,-4,56,552,166,0.14,1000,0,264,0.7000000000000001
2009,3,20,23,30,-6,0,0,0,0.14,1000,-1,258,0.6000000000000001
2009,3,21,0,30,-7,0,0,0,0.14,1000,-2,252,0.4
2009,3,21,1,30,-7,0,0,0,0.14,1000,-2,225,0.30000000000000004
2009,3,21,2,30,-7,0,0,0,0.14,1000,-2,161,0.6000000000000001
2009,3,21,3,30,-7,0,0,0,0.14,1000,-3,161,1
2009,3,21,4,30,-6,0,0,0,0.14,1000,-3,172,1.2000000000000002
2009,3,21,5,30,-6,0,0,0,0.14,1000,-4,176,1.4000000000000001
2009,3,21,6,30,-6,0,0,0,0.14,1000,-3,180,1.5
2009,3,21,7,30,-6,0,0,0,0.14,1000,-3,186,1.4000000000000001
2009,3,21,8,30,-5,0,0,0,0.14,1000,-3,190,1.3
2009,3,21,9,30,-5,0,0,0,0.14,1000,-2,190,1.3
2009,3,21,10,30,-5,0,0,0,0.14,1000,-1,184,1.3
2009,3,21,11,30,-4,0,0,0,0.14,1000,-1,177,1.6
2009,3,21,12,30,-4,20,0,20,0.14,1000,0,167,2.1
2009,3,21,13,30,-5,150,100,186,0.14,1000,0,165,2.5
2009,3,21,14,30,-5,209,330,380,0.14,1000,0,175,2.7
2009,3,21,15,30,-5,236,468,533,0.14,1000,1,187,2.8000000000000003
2009,3,21,16,30,-5,311,360,566,0.14,1000,2,199,3
2009,3,21,17,30,-4,134,873,778,0.14,1000,3,208,3.4000000000000004
2009,3,21,18,30,-4,191,748,726,0.14,1000,4,216,3.7
2009,3,21,19,30,-4,301,122,379,0.14,1000,5,223,3.8000000000000003
2009,3,21,20,30,-3,216,44,239,0.14,1000,4,232,3.5
2009,3,21,21,30,-3,131,6,134,0.14,1000,3,238,2.5
2009,3,21,22,30,-1,52,0,52,0.14,1000,1,237,1.5
2009,3,21,23,30,-3,0,0,0,0.14,1000,0,233,1.4000000000000001
2009,3,22,0,30,-4,0,0,0,0.14,1000,0,234,1.4000000000000001
2009,3,22,1,30,-4,0,0,0,0.14,1000,0,234,1.4000000000000001
2009,3,22,2,30,-4,0,0,0,0.14,1000,-1,231,1.4000000000000001
2009,3,22,3,30,-4,0,0,0,0.14,990,-1,234,1.4000000000000001
2009,3,22,4,30,-4,0,0,0,0.14,990,-1,240,1.4000000000000001
2009,3,22,5,30,-4,0,0,0,0.14,1000,-1,246,1.5
2009,3,22,6,30,-4,0,0,0,0.14,1000,-1,255,1.5
2009,3,22,7,30,-4,0,0,0,0.14,1000,0,270,1.7000000000000002
2009,3,22,8,30,-3,0,0,0,0.14,1000,0,288,1.8
2009,3,22,9,30,-3,0,0,0,0.14,1000,0,306,1.8
2009,3,22,10,30,-2,0,0,0,0.14,1000,0,322,1.7000000000000002
2009,3,22,11,30,-2,0,0,0,0.14,1000,0,341,2.2
2009,3,22,12,30,0,67,11,70,0.14,1000,2,360,3
2009,3,22,13,30,0,107,0,107,0.14,1000,4,8,3.3000000000000003
2009,3,22,14,30,1,200,26,214,0.14,1000,6,6,3.4000000000000004
2009,3,22,15,30,1,233,480,541,0.14,1000,7,359,3.6
2009,3,22,16,30,1,261,19,275,0.14,1000,7,352,4.1000000000000005
2009,3,22,17,30,1,321,46,356,0.14,990,8,349,4.6000000000000005
2009,3,22,18,30,0,148,854,763,0.14,990,7,350,4.9
2009,3,22,19,30,-1,115,889,690,0.14,990,6,352,5
2009,3,22,20,30,-3,95,868,558,0.14,990,5,356,5.1000000000000005
2009,3,22,21,30,-4,77,793,380,0.14,1000,4,3,4.9
2009,3,22,22,30,-5,55,606,180,0.14,1000,1,10,4.1000000000000005
2009,3,22,23,30,-5,0,0,0,0.14,1000,-1,16,3.7
2009,3,23,0,30,-6,0,0,0,0.14,1000,-2,22,3.9000000000000004
2009,3,23,1,30,-7,0,0,0,0.14,1000,-3,26,3.7
2009,3,23,2,30,-7,0,0,0,0.14,1000,-4,29,3.4000000000000004
2009,3,23,3,30,-8,0,0,0,0.14,1000,-4,32,3.1
2009,3,23,4,30,-8,0,0,0,0.14,1000,-4,32,3
2009,3,23,5,30,-8,0,0,0,0.14,1000,-4,35,2.8000000000000003
2009,3,23,6,30,-7,0,0,0,0.14,1000,-4,39,2.7
2009,3,23,7,30,-7,0,0,0,0.14,1000,-4,44,2.6
2009,3,23,8,30,-7,0,0,0,0.14,1000,-4,47,2.5
2009,3,23,9,30,-7,0,0,0,0.14,1000,-4,50,2.6
2009,3,23,10,30,-7,0,0,0,0.14,1000,-4,55,2.9000000000000004
2009,3,23,11,30,-7,0,0,0,0.14,1000,-3,59,3.7
2009,3,23,12,30,-8,72,164,105,0.14,1000,-2,65,4.3
2009,3,23,13,30,-9,129,383,273,0.14,1000,-1,73,4
2009,3,23,14,30,-9,95,884,562,0.14,1000,0,80,3.5
2009,3,23,15,30,-9,107,931,708,0.14,1000,1,85,2.9000000000000004
2009,3,23,16,30,-8,115,951,800,0.14,1000,2,89,2.5
2009,3,23,17,30,-8,115,960,832,0.14,1000,3,90,2.3000000000000003
2009,3,23,18,30,-8,112,952,801,0.14,1000,4,87,2.2
2009,3,23,19,30,-7,107,924,709,0.14,1000,5,80,2.4000000000000004
2009,3,23,20,30,-7,102,858,562,0.14,1000,4,78,2.7
2009,3,23,21,30,-7,139,348,274,0.14,1000,3,82,2.5
2009,3,23,22,30,-4,68,309,133,0.14,1000,0,91,2.1
2009,3,23,23,30,-5,10,0,10,0.14,1000,-1,102,2.6
2009,3,24,0,30,-6,0,0,0,0.14,1000,-2,105,3.7
2009,3,24,1,30,-6,0,0,0,0.14,1000,-2,105,4.3
2009,3,24,2,30,-6,0,0,0,0.14,1000,-2,105,4.1000000000000005
2009,3,24,3,30,-6,0,0,0,0.14,1000,-3,105,3.9000000000000004
2009,3,24,4,30,-6,0,0,0,0.14,1000,-3,107,3.8000000000000003
2009,3,24,5,30,-6,0,0,0,0.14,1000,-2,108,4.1000000000000005
2009,3,24,6,30,-6,0,0,0,0.14,1000,-2,108,4.6000000000000005
2009,3,24,7,30,-6,0,0,0,0.14,1000,-2,109,5.1000000000000005
2009,3,24,8,30,-6,0,0,0,0.14,1000,-2,110,5.4
2009,3,24,9,30,-6,0,0,0,0.14,1000,-2,109,5.6000000000000005
2009,3,24,10,30,-6,0,0,0,0.14,1000,-2,107,5.800000000000001
2009,3,24,11,30,-6,0,0,0,0.14,1000,-1,105,6.300000000000001
2009,3,24,12,30,-6,59,531,168,0.14,990,0,107,7.2
2009,3,24,13,30,-8,86,732,365,0.14,990,1,111,7.800000000000001
2009,3,24,14,30,-9,102,830,545,0.14,990,2,112,7.9
